type_,address,area,price,metro_station,metro_line,date,update_date,floor,full_floor
1-комн.кв.,"Недорубова ул, 32",35,9771918,Некрасовка м.,purpledark,Размещено 14 декабря 2021,"сегодня, 00:24",17,22
1-комн.кв.,"Камова ул, д.7к1",4,7905037,Станция не указана,Ветка не указана,Размещено 24 ноября 2021,"сегодня, 00:23",11,17
1-комн.кв.,"Камова ул, д.7к1",4,7866323,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",9,17
3-комн.кв.,", 3",7,12556440,Станция не указана,Ветка не указана,Размещено 23 декабря 2021,"сегодня, 00:25",12,17
1-комн.кв.,"Камова ул, д.7к1",4,7843568,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",10,17
1-комн.кв.,"Недорубова ул, 32",34,9822232,Некрасовка м.,purpledark,Размещено 23 декабря 2021,"сегодня, 00:32",16,23
4-комн.кв.,", 3",73,10782501,Станция не указана,Ветка не указана,Размещено 04 декабря 2021,"сегодня, 00:29",12,17
2-комн.кв.,", 3",40,6528267,Станция не указана,Ветка не указана,Размещено 03 декабря 2021,"сегодня, 00:27",12,17
1-комн.кв.,"Камова ул, д.7к1",4,7928382,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",16,17
1-комн.кв.,"Камова ул, д.7к1",4,7882131,Станция не указана,Ветка не указана,Размещено 23 ноября 2021,"сегодня, 00:20",12,17
3-комн.кв.,"Камова ул, д.7к1",53,9517147,Станция не указана,Ветка не указана,Размещено 22 ноября 2021,"сегодня, 00:14",15,17
1-комн.кв.,"Камова ул, д.7к1",8,6228074,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",17,17
1-комн.кв.,"Камова ул, д.7к1",33,7224732,Станция не указана,Ветка не указана,Размещено 03 декабря 2021,"сегодня, 00:20",10,17
1-комн.кв.,"Камова ул, д.7к1",3,4943505,Станция не указана,Ветка не указана,Размещено 30 ноября 2021,"сегодня, 00:27",3,17
1-комн.кв.,"Камова ул, д.7к1",34,4829749,Станция не указана,Ветка не указана,Размещено 20 ноября 2021,"сегодня, 00:13",2,17
2-комн.кв.,"Камова ул, д.7к1",4,8825496,Станция не указана,Ветка не указана,Размещено 4 января,"сегодня, 00:34",14,17
3-комн.кв.,", 3",58,8913555,Станция не указана,Ветка не указана,Размещено 4 января,"сегодня, 00:33",10,17
3-комн.кв.,", 3",58,8892111,Станция не указана,Ветка не указана,Размещено 29 декабря 2021,"сегодня, 00:33",9,17
1-комн.кв.,"Камова ул, д.7к1",33,4915526,Станция не указана,Ветка не указана,Размещено 20 ноября 2021,"сегодня, 00:13",17,17
1-комн.кв.,"Камова ул, д.7к1",35,5041096,Станция не указана,Ветка не указана,Размещено 18 ноября 2021,"сегодня, 00:09",2,17
3-комн.кв.,", 3",55,11215626,Станция не указана,Ветка не указана,Размещено 17 декабря 2021,"сегодня, 00:14",15,17
3-комн.кв.,", 7",55,10917674,Станция не указана,Ветка не указана,Размещено 14 декабря 2021,"сегодня, 00:30",11,17
2-комн.кв.,", 3",47,9477356,Станция не указана,Ветка не указана,Размещено 14 декабря 2021,"сегодня, 00:30",15,17
1-комн.кв.,", 1",7,5085732,Станция не указана,Ветка не указана,Размещено 03 декабря 2021,"сегодня, 00:29",10,17
3-комн.кв.,"Камова ул, д.7к1",51,9392774,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:11",10,17
2-комн.кв.,", 1",54,7590188,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:11",15,17
3-комн.кв.,", 1",54,7604929,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:13",13,17
3-комн.кв.,", 1к1",69,14922821,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",23,28
3-комн.кв.,", 1к1",74,15191475,Станция не указана,Ветка не указана,Размещено 03 декабря 2021,"сегодня, 00:29",15,28
2-комн.кв.,", 1",54,7521936,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:31",10,17
3-комн.кв.,", 1",6,8328019,Станция не указана,Ветка не указана,Размещено 21 декабря 2021,"сегодня, 00:32",14,17
3-комн.кв.,", 1",6,8332415,Станция не указана,Ветка не указана,Размещено 29 декабря 2021,"сегодня, 00:33",14,17
2-комн.кв.,", 1",54,7568626,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:13",13,17
3-комн.кв.,", 1",54,7626666,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:14",15,17
3-комн.кв.,", 1",58,7901628,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:09",15,17
3-комн.кв.,", 1",58,7879284,Станция не указана,Ветка не указана,Размещено 16 ноября 2021,"сегодня, 00:13",13,17
2-комн.кв.,", 3",4,6384758,Станция не указана,Ветка не указана,Размещено 25 декабря 2021,"сегодня, 00:33",16,17
3-комн.кв.,"Недорубова ул, 32",9,17926999,Некрасовка м.,purpledark,Размещено 11 декабря 2021,"сегодня, 00:30",3,23
2-комн.кв.,"Камова ул, д.7к1",37,7508193,Станция не указана,Ветка не указана,Размещено 24 ноября 2021,"сегодня, 00:22",11,17
4-комн.кв.,"Камова ул, д.7к1",78,11919863,Станция не указана,Ветка не указана,Размещено 11 ноября 2021,"сегодня, 00:13",12,17
4-комн.кв.,", 3",79,11092750,Станция не указана,Ветка не указана,Размещено 11 ноября 2021,"сегодня, 00:11",14,17
3-комн.кв.,", 3",77,11052629,Станция не указана,Ветка не указана,Размещено 03 декабря 2021,"сегодня, 00:28",14,17
